0,,"Austrolestes annulosus (Selys, 1862)",,
,,,"Lestes annulosus Selys, 1862",
0,,"Austrolestes aridus (Tillyard, 1908)",,
,,,"Lestes aridus Tillyard, 1908",
,,,"Syn Lestes humphriesi Lieftinck, 1952",
0,,"Austrolestes cingulatus (Burmeister, 1839)",,
,,,"Agrion cingulatum Burmeister, 1839",
0,,"Austrolestes colensonis (White, 1846)",,
,,,"Agrion colensonis White, 1846",
0,,"Austrolestes io (Selys, 1862)",,
,,,"Lestes io Selys, 1862",
0,,"Austrolestes leda (Selys, 1862)",,
,,,"Lestes leda Selys, 1862",
0,,"Austrolestes minjerriba Watson, 1979",,
0,,"Austrolestes psyche (Hagen in Selys, 1862)",,
,,,"Lestes psyche Hagen in Selys, 1862",
,2,"Chalcolestes Kennedy, 1920",,
0,,"Chalcolestes parvidens (Artobolevsky, 1929)",,
,,,"Lestes parvidens Artobolevsky, 1929",
0,,"Chalcolestes viridis (Vander Linden, 1825)",,
,,,"Agrion viridis Vander Linden, 1825",
,36,"Indolestes Fraser, 1922",,
0,,"Indolestes albicaudus (McLachlan, 1895)",,
,,,"Lestes albicauda McLachlan, 1895",
0,,"Indolestes alfurus Lieftinck, 1960",,
0,,"Indolestes alleni (Tillyard, 1913)",,
,,,"Lestes alleni Tillyard, 1913",
,,,"Syn Austrolestes tindalei Tillyard, 1925",
0,,"Indolestes anomalus Fraser, 1946",,
0,,"Indolestes aruanus Lieftinck, 1951",,
0,,"Indolestes assamicus Fraser, 1930",,
0,,"Indolestes bellax (Lieftinck, 1930)",,
,,,"Lestes bellax Lieftinck, 1930",
0,,"Indolestes bilineatus (Selys, 1891)",,
,,,"Lestes bilineatus Selys, 1891",
0,,"Indolestes birmanus (Selys, 1891)",,
,,,"Lestes birmanus Selys, 1891",
0,,"Indolestes boninensis (Asahina, 1952)",,
,,,"Austrolestes boninensis Asahina, 1952",
0,,"Indolestes cheesmanae (Kimmins, 1936)",,
,,,"Austrolestes cheesmanae Kimmins, 1936",
0,,"Indolestes coeruleus Fraser, 1924",,
0,,"Indolestes cyaneus (Selys, 1862)",,
,,,"Lestes cyanea Selys, 1862",
,,,"Syn Archibasis sushmae Baijal, 1955",
,,,"Syn Lestes manaliensis Singh, 1955",
0,,"Indolestes dajakanus (Lieftinck, 1948)",,
,,,"Lestes dajakanus Lieftinck, 1948",
0,,"Indolestes davenporti (Fraser, 1930)",,
,,,"Ceylonolestes davenporti Fraser, 1930",
0,,"Indolestes divisus (Hagen in Selys, 1862)",,
,,,"Lestes divisa Hagen in Selys, 1862",
0,,"Indolestes extraneus (Needham, 1930)",,
,,,"Lestes extraneus Needham, 1930",
,,,"Syn Lestes monteili Navás, 1935",
0,,"Indolestes floresianus Lieftinck, 1960",,
0,,"Indolestes goniocercus Lieftinck, 1960",,
0,,"Indolestes gracilis (Hagen in Selys, 1862)",,
,,,"Lestes gracilis Hagen in Selys, 1862",
,,,"Indolestes gracilis expressior Kosterin, 2015",
0,,"Indolestes guizhouensis Zhou & Zhou, 2005",,
0,,"Indolestes indicus Fraser, 1922",,
0,,"Indolestes inflatus (Fraser, 1933)",,
,,,"Ceylonolestes inflata Fraser, 1933",
0,,"Indolestes insularis (Tillyard, 1913)",,
,,,"Austrolestes insularis Tillyard, 1913",
0,,"Indolestes lafaeci Seehausen, 2017",,
0,,"Indolestes linsleyi Lieftinck, 1960",,
0,,"Indolestes lundquisti (Lieftinck, 1949)",,
,,,"Lestes lundquisti Lieftinck, 1949",
0,,"Indolestes luxatus (Lieftinck, 1932)",,
,,,"Lestes luxatus Lieftinck, 1932",
0,,"Indolestes lygisticercus (Lieftinck, 1932)",,
,,,"Lestes lygisticercus Lieftinck, 1932",
0,,"Indolestes obiri Watson, 1979",,
0,,"Indolestes peregrinus (Ris, 1916)",,
,,,"Lestes peregrina Ris, 1916",
0,,"Indolestes pulcherrimus Fraser, 1924",,
0,,"Indolestes risi (Van der Weele, 1909)",,
,,,"Lestes risi Van der Veele, 1909",
0,,"Indolestes sutteri Lieftinck, 1953",,
0,,"Indolestes tenuissimus Tillyard, 1906",,
0,,"Indolestes vitiensis (Tillyard, 1924)",,
,,,"Austrolestes vitiensis Tillyard, 1924",
,84,"Lestes Leach, 1815",,
0,,"Lestes alacer Hagen, 1861",,
,,,"Syn Lestes sublatus Hagen in Selys, 1862",
0,,"Lestes alfonsoi González & Novelo, 2001",,
0,,"Lestes amicus Martin, 1910",,
0,,"Lestes angularis Fraser, 1929",,
0,,"Lestes apollinaris Navás, 1934",,
0,,"Lestes auripennis Fraser, 1955",,
0,,"Lestes auritus Hagen in Selys, 1862",,
0,,"Lestes australis Walker, 1952",,
0,,"Lestes barbarus (Fabricius, 1798)",,
,,,"Agrion barbara Fabricius, 1798",
0,,"Lestes basidens Belle, 1997",,
0,,"Lestes bipupillatus Calvert, 1909",,
0,,"Lestes concinnus Hagen in Selys, 1862",,
,,,"Syn Lestes paludosus Tillyard, 1906",
0,,"Lestes congener Hagen, 1861",,
0,,"Lestes curvatus Belle, 1997",,
0,,"Lestes debellardi De Marmels, 1992",,
0,,"Lestes dichrostigma Calvert, 1909",,
0,,"Lestes disjunctus Selys, 1862",,
0,,"Lestes dissimulans Fraser, 1955",,
0,,"Lestes dorothea Fraser, 1924",,
0,,"Lestes dryas Kirby, 1890",,
,,,"Syn Lestes nympha Selys, 1840 (nec Stephens, 1835)",
,,,"Syn Lestes uncatus Kirby, 1890",
0,,"Lestes elatus Hagen in Selys, 1862",,
0,,"Lestes eurinus Say, 1840",,
0,,"Lestes falcifer Sjöstedt, 1918",,
,,,"Syn Lestes edentatus Belle, 1997",
0,,"Lestes fernandoi Costa, De Souza & Muzón, 2006",,
0,,"Lestes forcipatus Rambur, 1842",,
,,,"Syn Lestes hamata Hagen, 1861",
0,,"Lestes forficula Rambur, 1842",,
,,,"Syn Lestes striatus Selys, 1862",
0,,"Lestes garoensis Lahiri, 1987",,
0,,"Lestes helix Ris, 1918",,
0,,"Lestes henshawi Calvert, 1907",,
0,,"Lestes ictericus Gerstäcker, 1869",,
,,,"Syn Lestes jacobi Martin, 1910",
,,,"Syn Lestes geminata Fraser, 1951",
,,,"Syn Lestes disarmatus Fraser, 1961",
0,,"Lestes inaequalis Walsh, 1862",,
,,,"Syn Lestes virgo Calvert, 1897 (nomen nudum)",
0,,"Lestes japonicus Selys, 1883",,
0,,"Lestes jerrelli Tennessen, 1997",,
0,,"Lestes jurzitzai Muzón, 1994",,
0,,"Lestes macrostigma (Eversmann, 1836)",,
,,,"Agrion macrostigma Eversmann, 1836",
0,,"Lestes malabaricus Fraser, 1929",,
0,,"Lestes malaisei Schmidt, 1964",,
0,,"Lestes minutus Selys, 1862",,
,,,"Syn Lestes mediorufus Calvert, 1909",
0,,"Lestes nigriceps Fraser, 1924",,
0,,"Lestes nodalis Selys, 1891",,
0,,"Lestes numidicus Samraoui, Weekers & Dumont, 2003",,
0,,"Lestes ochraceus Selys, 1862",,
,,,"Syn Lestes unicolor McLachlan, 1895",
,,,"Syn Lestes aldabrensis Blackman & Pinhey, 1967",
0,,"Lestes pallidus Rambur, 1842",,
,,,"Syn Lestes sellata Hagen, 1862",
,,,"Syn Lestes somalicus Förster, 1906",
,,,"Syn Lestes chromatus Martin, 1910",
,,,"Syn Lestes cineraceus Martin, 1910",
,,,"Syn Lestes radiatus Martin, 1910",
,,,"Syn Lestes wahlbergi Ris, 1921",
,,,"Syn Lestes stigmatus Navás, 1924",
0,,"Lestes patricia Fraser, 1924",,
0,,"Lestes paulistus Calvert, 1909",,
0,,"Lestes pictus Hagen in Selys, 1862",,
0,,"Lestes pinheyi Fraser, 1955",,
0,,"Lestes plagiatus (Burmeister, 1839)",,
,,,"Agrion plagiatum Burmeister, 1839",
,,,"Syn Lestes forceps Rambur, 1842",
,,,"Syn Lestes obscurus Kirby, 1898",
,,,"Syn Lestes tarryi Pinhey, 1962",
0,,"Lestes praecellens Lieftinck, 1937",,
0,,"Lestes praemorsus Hagen in Selys, 1862",,
0,,"Lestes praevius Lieftinck, 1940",,
0,,"Lestes pruinescens Martin, 1910",,
0,,"Lestes quadristriatus Calvert, 1909",,
0,,"Lestes quercifolius Selys, 1878",,
,,,"Syn Lestes albofasciata Fraser, 1943",
0,,"Lestes rectangularis Say, 1840",,
0,,"Lestes regulatus Martin, 1910",,
0,,"Lestes scalaris Gundlach, 1888",,
,,,"Syn Lestes scalaris Calvert, 1909",
0,,"Lestes secula May, 1993",,
0,,"Lestes sigma Calvert, 1901",,
0,,"Lestes silvaticus (Schmidt, 1951)",,
,,,"Chalcolestes silvaticus Schmidt, 1951",
0,,"Lestes simplex Hagen, 1861",,
0,,"Lestes simulatrix McLachlan, 1895",,
,,,"Syn Lestes simulans Martin, 1910",
0,,"Lestes spatula Fraser, 1946",,
0,,"Lestes sponsa (Hansemann, 1823)",,
,,,"Agrion sponsa Hansemann, 1823",
,,,"Syn Agrion paedisca Eversmann, 1836",
0,,"Lestes spumarius Hagen in Selys, 1862",,
0,,"Lestes sternalis Navás, 1930",,
,,,"Syn Lestes pallidus Navás, 1924 (nec Rambur, 1842)",
,,,"Syn Lestes confusus Fraser, 1950",
0,,"Lestes stultus Hagen, 1861",,
0,,"Lestes temporalis Selys, 1883",,
0,,"Lestes tenuatus Rambur, 1842",,
0,,"Lestes thoracicus Laidlaw, 1920",,
0,,"Lestes tikalus Kormoondy, 1959",,
0,,"Lestes trichonus Belle, 1997",,
0,,"Lestes tricolor Erichson, 1848",,
0,,"Lestes tridens McLachlan, 1895",,
,,,"Syn Lestes niger Martin, 1910",
0,,"Lestes umbrinus Selys, 1891",,
,,,"Syn Orolestes motis Baijal & Agarwal, 1955",
0,,"Lestes uncifer Karsch, 1899",,
0,,"Lestes undulatus Say, 1840",,
,,,"Syn Lestes vittatus Hagen in Selys, 1850",
,,,"Syn Agrion viridivittatus Blanchard, 1851",
0,,"Lestes unguiculatus Hagen, 1861",,
0,,"Lestes urubamba Kennedy, 1942",,
0,,"Lestes vidua Hagen, 1861",,
0,,"Lestes vigilax Hagen in Selys, 1862",,
0,,"Lestes virens (Charpentier, 1825)",,
,,,"Agrion virens Charpentier, 1825",
0,,"Lestes virgatus (Burmeister, 1839)",,
,,,"Agrion virgatum Burmeister, 1839",
,,,"Syn Lestes rothschildi Martin, 1907",
0,,"Lestes viridulus Rambur, 1842",,
,5,"Orolestes McLachlan, 1895",,
0,,"Orolestes durga Lahiri, 1987",,
0,,"Orolestes motis Baijal & Agarwal, 1956",,
0,,"Orolestes octomaculatus Martin, 1904",,
,,,"Syn Orolestes excelsa Fraser, 1933",
0,,"Orolestes selysi McLachlan, 1895",,
,,,"Syn Megalestes mirabilis Matsumura, 1913",
,,,"Syn Orolestes koxingai Chen, 1950",
0,,"Orolestes wallacei (Kirby, 1889)",,
,,,"Lestes wallacei Kirby, 1889",
,,,"Syn Lestes udeana Krüger, 1898",
,,,"Syn Lestes ridleyi Laidlaw, 1902",
,3,"Platylestes Selys, 1862",,
0,,"Platylestes heterostylus Lieftinck, 1932",,
0,,"Platylestes pertinax Lieftinck, 1932",,
0,,"Platylestes platystylus (Rambur, 1842)",,
,,,"Lestes platystyla Rambur, 1842",
,1,"Sinhalestes Fraser, 1951",,
0,,"Sinhalestes orientalis (Hagen in Selys, 1862)",,
,,,"Lestes orientalis Hagen in Selys, 1862",
,3,"Sympecma Burmeister, 1839",,
0,,"Sympecma fusca (Vander Linden, 1820)",,
,,,"Agrion fusca Vander Linden, 1820",
,,,"Syn Sympecma aragonensis Navás, 1927",
0,,"Sympecma gobica Förster, 1900",,
,,,"Sympecma annulata gobica Förster, 1900",
0,,"Sympecma paedisca (Brauer, 1877)",,
,,,"Sympycna paedisca Brauer, 1877",
,,,"Syn Agrion truchmenicum Hagen, 1881 (nomen nudum?)",
,,,"Syn Sympecma annulata Selys, 1887",
,,,"Syn Sympycna braueri Bianchi in Jakobson & Bianchi, 1904",
,,,"Syn Sympecma annulata kashmirensis Ander, 1944",
,,,"Syn Sympecma paedisca striata St. Quentin, 1963",
,,,,
,264,PLATYSTICTIDAE,,
,21,"Ceylonosticta Fraser, 1931",,
0,,"Ceylonosticta adami Fraser, 1931",,
0,,"Ceylonosticta alwisi Priyadarshana & Wijewardhane, 2016",,
0,,"Ceylonosticta anamia (Bedjanic, 2010)",,
,,,"Drepanosticta anamia Bedjanic, 2010",
0,,"Ceylonosticta austeni (Lieftinck, 1940)",,
,,,"Drepanosticta austeni Lieftinck, 1940",
0,,"Ceylonosticta bine (Bedjanic, 2010)",,
,,,"Drepanosticta bine Bedjanic, 2010",
0,,"Ceylonosticta brincki (Lieftinck, 1971)",,
,,,"Drepanosticta brincki Lieftinck, 1971",
0,,"Ceylonosticta digna (Hagen in Selys, 1860)",,
,,,"Platysticta digna Hagen in Selys, 1860",
0,,"Ceylonosticta hilaris (Hagen in Selys, 1860)",,
,,,"Platysticta hilaris Hagen in Selys, 1860",
0,,"Ceylonosticta inferioreducta Bedjanic & Conniff, 2016",,
0,,"Ceylonosticta lankanensis Fraser, 1931",,
,,,"Syn Drepanosticta sinhalensis Lieftinck, 1971",
,,,"Syn Drepanosticta starmuehlneri St. Quentin, 1973",
0,,"Ceylonosticta mirifica Bedjanic, 2016",,
0,,"Ceylonosticta mojca (Bedjanic, 2010)",,
,,,"Drepanosticta mojca Bedjanic, 2010",
0,,"Ceylonosticta montana (Hagen in Selys, 1860)",,
,,,"Platysticta montana Hagen in Selys, 1860",
0,,"Ceylonosticta nancyae Priyadarshana & Wijewardhane, 2016",,
0,,"Ceylonosticta nietneri Fraser, 1931",,
0,,"Ceylonosticta rupasinghe Priyadarshana & Wjewardhane, 2016",,
0,,"Ceylonosticta submontana Fraser, 1933",,
,,,"Syn Drepanosticta fraseri Lieftinck, 1955",
0,,"Ceylonosticta subtropica Fraser, 1933",,
0,,"Ceylonosticta tropica (Hagen in Selys, 1860)",,
,,,"Platysticta tropica Hagen in Selys, 1860",
