id	species
23013	Corvus brachyrhynchos
18073	Cyanocitta cristata
18019	Cyanocitta cristata
18163	Cyanocitta cristata
18039	Corvus brachyrhynchos
12109	Cyanocitta cristata
12133	Cyanocitta cristata
12129	Corvus ossifragus
12099	Cyanocitta cristata
12127	Aphelocoma coerulescens
12011	Cyanocitta cristata
12087	Corvus brachyrhynchos
12085	Aphelocoma coerulescens
12111	Corvus ossifragus
12086	Corvus brachyrhynchos
12021	Corvus ossifragus
12091	Corvus brachyrhynchos
12103	Corvus ossifragus
16073	Nucifraga columbiana
16031	Gymnorhinus cyanocephalus
53007	Perisoreus canadensis
16037	Perisoreus canadensis
16003	Pica hudsonia
53047	Nucifraga columbiana
53063	Corvus brachyrhynchos
53067	Corvus brachyrhynchos
13111	Cyanocitta cristata
19153	Corvus brachyrhynchos
20173	Corvus brachyrhynchos
21113	Corvus brachyrhynchos
28045	Corvus ossifragus
29047	Corvus brachyrhynchos
26139	Cyanocitta cristata
26163	Corvus brachyrhynchos
26131	Corvus corax
26147	Cyanocitta cristata
26025	Corvus brachyrhynchos
26031	Cyanocitta cristata
37053	Cyanocitta cristata
37183	Cyanocitta cristata
37055	Corvus ossifragus
39005	Corvus brachyrhynchos
39017	Cyanocitta cristata
39153	Cyanocitta cristata
39015	Cyanocitta cristata
39085	Corvus ossifragus
39009	Corvus brachyrhynchos
39021	Cyanocitta cristata
39035	Cyanocitta cristata
39059	Corvus brachyrhynchos
39173	Cyanocitta cristata
55125	Cyanocitta cristata
55089	Cyanocitta cristata
55031	Corvus corax
55083	Corvus corax
8107	Pica hudsonia
8053	Perisoreus canadensis
8065	Perisoreus canadensis
8019	Perisoreus canadensis
8051	Corvus brachyrhynchos
8071	Corvus corax
8113	Pica hudsonia
8079	Perisoreus canadensis
8003	Nucifraga columbiana
8043	Nucifraga columbiana
8007	Pica hudsonia
8093	Cyanocitta stelleri
13051	Cyanocitta cristata
13161	Corvus brachyrhynchos
13215	Corvus brachyrhynchos
16005	Cyanocitta stelleri
12071	Corvus ossifragus
51029	Cyanocitta cristata
51049	Corvus corax
26033	Perisoreus canadensis
45071	Cyanocitta cristata
37133	Cyanocitta cristata
39037	Cyanocitta cristata
32031	Nucifraga columbiana
34003	Cyanocitta cristata
37193	Corvus brachyrhynchos
9005	Corvus brachyrhynchos
37081	Corvus brachyrhynchos
6059	Corvus brachyrhynchos
6093	Aphelocoma californica
6029	Corvus corax
8091	Pica hudsonia
8001	Pica hudsonia
8005	Pica hudsonia
8015	Gymnorhinus cyanocephalus
8037	Pica hudsonia
8041	Pica hudsonia
50027	Cyanocitta cristata
51147	Cyanocitta cristata
51195	Cyanocitta cristata
26097	Corvus brachyrhynchos
37123	Corvus brachyrhynchos
37159	Cyanocitta cristata
38079	Pica hudsonia
39083	Corvus corax
35053	Corvus corax
6115	Cyanocitta stelleri
33001	Corvus brachyrhynchos
24023	Corvus corax
24003	Cyanocitta cristata
24025	Corvus ossifragus
24029	Cyanocitta cristata
33013	Corvus brachyrhynchos
4025	Aphelocoma californica
4017	Gymnorhinus cyanocephalus
4015	Corvus corax
4023	Aphelocoma wollweberi
4019	Corvus corax
4021	Aphelocoma californica
4005	Corvus corax
42021	Cyanocitta cristata
42055	Cyanocitta cristata
42029	Cyanocitta cristata
42039	Corvus brachyrhynchos
42061	Cyanocitta cristata
42091	Corvus corax
42001	Cyanocitta cristata
47157	Cyanocitta cristata
47051	Corvus brachyrhynchos
47065	Corvus brachyrhynchos
53075	Pica hudsonia
53077	Corvus corax
53009	Perisoreus canadensis
53027	Cyanocitta stelleri
53073	Cyanocitta stelleri
53059	Perisoreus canadensis
53041	Cyanocitta stelleri
50021	Corvus brachyrhynchos
50023	Cyanocitta cristata
50007	Corvus brachyrhynchos
50017	Cyanocitta cristata
50001	Corvus brachyrhynchos
50005	Cyanocitta cristata
50015	Cyanocitta cristata
50009	Perisoreus canadensis
50025	Corvus brachyrhynchos
50011	Corvus brachyrhynchos
50003	Cyanocitta cristata
53029	Corvus caurinus
36009	Corvus brachyrhynchos
36081	Cyanocitta cristata
36013	Corvus brachyrhynchos
36003	Corvus brachyrhynchos
36091	Corvus brachyrhynchos
36061	Cyanocitta cristata
36029	Corvus brachyrhynchos
36011	Corvus brachyrhynchos
36055	Corvus brachyrhynchos
36071	Cyanocitta cristata
36025	Corvus corax
36103	Cyanocitta cristata
36019	Corvus brachyrhynchos
36037	Corvus brachyrhynchos
36033	Perisoreus canadensis
36087	Cyanocitta cristata
9003	Corvus corax
9013	Cyanocitta cristata
9011	Corvus ossifragus
9015	Cyanocitta cristata
32005	Cyanocitta stelleri
32017	Corvus corax
32033	Corvus corax
32003	Corvus corax
34037	Corvus corax
34013	Corvus corax
34039	Cyanocitta cristata
34027	Cyanocitta cristata
32023	Pica hudsonia
49037	Corvus corax
49021	Corvus brachyrhynchos
49011	Corvus corax
49049	Pica hudsonia
34023	Cyanocitta cristata
34021	Corvus brachyrhynchos
34031	Corvus ossifragus
49005	Corvus corax
49025	Corvus corax
49043	Pica hudsonia
49029	Corvus brachyrhynchos
49003	Corvus corax
17003	Cyanocitta cristata
17167	Cyanocitta cristata
17031	Cyanocitta cristata
25009	Corvus corax
25021	Cyanocitta cristata
25027	Perisoreus canadensis
25025	Cyanocitta cristata
2090	Perisoreus canadensis
2100	Corvus caurinus
2020	Pica hudsonia
2170	Pica hudsonia
2068	Perisoreus canadensis
51009	Cyanocitta cristata
51023	Corvus brachyrhynchos
51179	Cyanocitta cristata
51037	Cyanocitta cristata
51013	Cyanocitta cristata
51149	Cyanocitta cristata
51001	Corvus ossifragus
51077	Corvus corax
51051	Cyanocitta cristata
44005	Cyanocitta cristata
44009	Corvus ossifragus
44001	Corvus brachyrhynchos
41011	Corvus brachyrhynchos
41013	Pica hudsonia
27131	Corvus brachyrhynchos
24031	Corvus brachyrhynchos
32510	Pica hudsonia
2110	Corvus corax
51760	Cyanocitta cristata
51800	Cyanocitta cristata
42117	Cyanocitta cristata
42003	Cyanocitta cristata
33011	Cyanocitta cristata
33007	Corvus corax
12033	Cyanocitta cristata
27013	Cyanocitta cristata
51690	Cyanocitta cristata
51510	Cyanocitta cristata
29510	Cyanocitta cristata
27075	Corvus corax
51600	Cyanocitta cristata
4007	Corvus corax
4003	Aphelocoma wollweberi
33009	Corvus brachyrhynchos
42089	Corvus brachyrhynchos
53011	Aphelocoma californica
53045	Perisoreus canadensis
36041	Cyanocitta cristata
50013	Corvus brachyrhynchos
50019	Corvus brachyrhynchos
36119	Cyanocitta cristata
36021	Cyanocitta cristata
36005	Corvus brachyrhynchos
36085	Cyanocitta cristata
9009	Corvus brachyrhynchos
36117	Corvus brachyrhynchos
32015	Corvus brachyrhynchos
9007	Cyanocitta cristata
9001	Corvus brachyrhynchos
32007	Nucifraga columbiana
34005	Cyanocitta cristata
34035	Corvus brachyrhynchos
49053	Corvus corax
49019	Corvus corax
24005	Corvus corax
27053	Corvus brachyrhynchos
36047	Cyanocitta cristata
25005	Corvus brachyrhynchos
25007	Corvus brachyrhynchos
10005	Corvus ossifragus
2105	Corvus corax
2220	Corvus caurinus
2275	Corvus caurinus
2164	Pica hudsonia
51005	Corvus brachyrhynchos
51027	Corvus brachyrhynchos
51155	Corvus brachyrhynchos
51083	Corvus brachyrhynchos
51019	Cyanocitta cristata
51041	Cyanocitta cristata
51187	Corvus brachyrhynchos
41037	Corvus corax
41041	Corvus brachyrhynchos
41003	Aphelocoma californica
41063	Corvus brachyrhynchos
41029	Aphelocoma californica
41045	Pica hudsonia
41039	Aphelocoma californica
41051	Aphelocoma californica
6057	Cyanocitta stelleri
6005	Cyanocitta stelleri
6073	Corvus corax
6007	Aphelocoma californica
6091	Pica hudsonia
6083	Aphelocoma insularis
6063	Cyanocitta stelleri
6035	Cyanocitta stelleri
6017	Cyanocitta stelleri
6081	Corvus corax
6107	Nucifraga columbiana
6041	Corvus corax
12083	Aphelocoma coerulescens
24001	Cyanocitta cristata
48061	Cyanocorax yncas
